Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
21843318,11/06/2011 10:06:15 AM,11/06/2011 08:20:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,674 MANHATTAN AVENUE,MANHATTAN AVENUE,BEDFORD AVENUE,NORMAN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,11/06/2011 08:20:00 PM,Unspecified BROOKLYN,BROOKLYN,997722.0,203363.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72485090354386,-73.95139575837541,"(40.72485090354386, -73.9513957583754)"
21825639,11/05/2011 02:18:00 PM,11/07/2011 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11222.0,,,,,HURON STREET,WEST STREET,INTERSECTION,BROOKLYN,,DSNY Garage,Closed,,11/07/2011 12:00:00 PM,01 BROOKLYN,BROOKLYN,995416.0,206170.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73255864383943,-73.95971067920402,"(40.73255864383943, -73.95971067920402)"
21845913,11/05/2011 12:33:29 AM,11/06/2011 10:40:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,,,NORMAN AVENUE,RUSSELL STREET,NORMAN AVENUE,RUSSELL STREET,INTERSECTION,BROOKLYN,,,Closed,,11/06/2011 10:40:00 PM,Unspecified BROOKLYN,BROOKLYN,999548.0,204324.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72748564494924,-73.94480573804802,"(40.72748564494924, -73.94480573804802)"
21818391,11/04/2011 12:46:00 PM,11/05/2011 12:00:00 PM,DSNY,BCC - Brooklyn North,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11222.0,99 NORTH HENRY STREET,NORTH HENRY STREET,ENGERT AVENUE,DRIGGS AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,11/05/2011 12:00:00 PM,01 BROOKLYN,BROOKLYN,1000026.0,202590.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72272539733532,-73.9430852081728,"(40.72272539733532, -73.94308520817279)"
21820578,11/04/2011 10:39:50 AM,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11222.0,158 GUERNSEY STREET,GUERNSEY STREET,NORMAN AVENUE,MESEROLE AVENUE,,,ADDRESS,BROOKLYN,,,Assigned,02/08/2012 10:01:54 AM,01/09/2012 10:02:24 AM,01 BROOKLYN,BROOKLYN,996969.0,203806.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.726067945507005,-73.95411159177304,"(40.726067945507005, -73.95411159177304)"
21811490,11/03/2011 10:01:00 PM,11/09/2011 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11222.0,996 MANHATTAN AVENUE,MANHATTAN AVENUE,HURON STREET,GREEN STREET,,,ADDRESS,BROOKLYN,,,Closed,,11/09/2011 12:00:00 PM,01 BROOKLYN,BROOKLYN,996795.0,206382.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73313868330313,-73.9547345572513,"(40.733138683303125, -73.95473455725129)"
21810870,11/03/2011 11:22:44 AM,01/18/2012 04:30:11 PM,DOT,Department of Transportation,Sidewalk Condition,Blocked - ATM,Sidewalk,11222.0,999 MANHATTAN AVENUE,MANHATTAN AVENUE,HURON STREET,GREEN STREET,,,ADDRESS,BROOKLYN,,,Closed,12/03/2011 11:22:44 AM,01/18/2012 04:30:11 PM,01 BROOKLYN,BROOKLYN,996785.0,206414.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73322652960307,-73.95477058008431,"(40.73322652960307, -73.95477058008431)"
21759869,10/28/2011 11:01:03 AM,11/16/2011 10:37:58 AM,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11222.0,224 MONITOR STREET,MONITOR STREET,NASSAU AVENUE,NORMAN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,11/07/2011 11:01:03 AM,11/16/2011 10:37:58 AM,01 BROOKLYN,BROOKLYN,1000098.0,204140.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7269796415788,-73.94282180508006,"(40.726979641578794, -73.94282180508007)"
21760641,10/28/2011 09:46:00 AM,10/29/2011 12:00:00 PM,DSNY,BCC - Brooklyn North,Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,Sidewalk,11222.0,565 GRAHAM AVENUE,GRAHAM AVENUE,BROOME STREET,DRIGGS AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,10/29/2011 12:00:00 PM,01 BROOKLYN,BROOKLYN,998843.0,202472.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.722403546542786,-73.94735335080706,"(40.722403546542786, -73.94735335080706)"
21748810,10/27/2011 02:45:44 PM,10/28/2011 02:15:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0, MOULTRIE STREET,MOULTRIE STREET,CALYER STREET,MESEROLE AVENUE,,,BLOCKFACE,BROOKLYN,,,Closed,,10/28/2011 02:15:00 PM,Unspecified BROOKLYN,BROOKLYN,998902.0,205074.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.729545305169395,-73.94713483348274,"(40.7295453051694, -73.94713483348274)"
21786592,10/27/2011 09:45:08 AM,,DOT,Department of Transportation,Street Condition,Wear & Tear,,11222.0,,,MANHATTAN AVENUE,NOBLE STREET,MANHATTAN AVENUE,NOBLE STREET,INTERSECTION,BROOKLYN,,,Pending,,10/28/2011 01:00:00 PM,Unspecified BROOKLYN,BROOKLYN,997094.0,204810.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72882349988096,-73.95365869270263,"(40.72882349988096, -73.95365869270262)"
21746141,10/27/2011 09:36:35 AM,12/09/2011 10:19:57 AM,DOT,Department of Transportation,Street Condition,Cave-in,Street,11222.0,,,,,GARDNER AVENUE,ANTHONY STREET,INTERSECTION,BROOKLYN,,,Closed,01/25/2012 09:36:35 AM,12/09/2011 10:19:57 AM,01 BROOKLYN,BROOKLYN,1003328.0,203382.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.724892739855385,-73.93117040144996,"(40.72489273985538, -73.93117040144996)"
21677865,10/17/2011 04:10:13 PM,10/21/2011 01:36:31 PM,DOT,Department of Transportation,Sidewalk Condition,Defective Hardware,Sidewalk,11222.0,192 NASSAU AVENUE,NASSAU AVENUE,HUMBOLDT STREET,RUSSELL STREET,,,ADDRESS,BROOKLYN,,,Closed,10/27/2011 04:10:13 PM,10/21/2011 01:36:31 PM,01 BROOKLYN,BROOKLYN,999414.0,203609.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72552337502072,-73.94529081299213,"(40.725523375020714, -73.94529081299213)"
21670631,10/17/2011 10:54:51 AM,12/27/2011 02:49:45 PM,DOT,Department of Transportation,Street Condition,Cave-in,Street,11222.0, NORMAN AVENUE,NORMAN AVENUE,BANKER STREET,DOBBIN STREET,,,BLOCKFACE,BROOKLYN,,,Closed,01/15/2012 10:54:51 AM,12/27/2011 02:49:45 PM,01 BROOKLYN,BROOKLYN,996805.0,203221.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72446249706848,-73.95470437255186,"(40.72446249706848, -73.95470437255186)"
21675000,10/17/2011 07:47:51 AM,10/26/2011 09:30:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,810 MEEKER AVENUE,MEEKER AVENUE,PORTER AVENUE,VARICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,10/26/2011 09:30:00 AM,Unspecified BROOKLYN,BROOKLYN,1001837.0,203417.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72499189631236,-73.93654953705388,"(40.72499189631236, -73.93654953705388)"
21670109,10/16/2011 10:01:00 AM,11/14/2011 12:00:00 PM,DSNY,P - Brooklyn and Staten Island,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11222.0,,,,,PORTER AVENUE,BEADEL STREET,INTERSECTION,BROOKLYN,,,Closed,,11/14/2011 12:00:00 PM,01 BROOKLYN,BROOKLYN,1002188.0,202443.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72231779817525,-73.93528579406548,"(40.72231779817525, -73.93528579406549)"
21680000,10/16/2011 07:34:15 AM,10/17/2011 11:23:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0, DRIGGS AVENUE,DRIGGS AVENUE,KINGSLAND AVENUE,MONITOR STREET,,,BLOCKFACE,BROOKLYN,,,Closed,,10/17/2011 11:23:00 AM,Unspecified BROOKLYN,BROOKLYN,1000396.0,202806.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72331759735183,-73.94174984801829,"(40.72331759735183, -73.9417498480183)"
21684131,10/16/2011 07:17:35 AM,,DOT,Department of Transportation,Street Condition,Wear & Tear,,11222.0, DRIGGS AVENUE,DRIGGS AVENUE,KINGSLAND AVENUE,MONITOR STREET,,,BLOCKFACE,BROOKLYN,,,Pending,,10/17/2011 10:31:00 AM,Unspecified BROOKLYN,BROOKLYN,1000396.0,202806.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72331759735183,-73.94174984801829,"(40.72331759735183, -73.9417498480183)"
21663672,10/15/2011 09:36:57 AM,10/15/2011 11:41:30 AM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11222.0,232 RICHARDSON STREET,RICHARDSON STREET,NORTH HENRY STREET,MONITOR STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/15/2011 05:36:57 PM,10/15/2011 11:41:30 AM,01 BROOKLYN,BROOKLYN,1000357.0,201258.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71906878295018,-73.94189425334527,"(40.71906878295018, -73.94189425334527)"
21653290,10/14/2011 06:30:25 PM,11/01/2011 03:16:48 PM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,11222.0,149 DUPONT STREET,DUPONT STREET,MANHATTAN AVENUE,MC GUINNESS BOULEVARD,,,ADDRESS,BROOKLYN,,,Closed,01/12/2012 06:30:25 PM,11/01/2011 03:16:49 PM,01 BROOKLYN,BROOKLYN,997010.0,207423.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7359956639106,-73.95395681022042,"(40.7359956639106, -73.95395681022042)"
21654417,10/14/2011 05:06:00 PM,11/28/2011 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11222.0,62 BOX STREET,BOX STREET,MANHATTAN AVENUE,MC GUINNESS BOULEVARD,,,ADDRESS,BROOKLYN,,,Closed,,11/28/2011 12:00:00 PM,01 BROOKLYN,BROOKLYN,996970.0,207934.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.737398290039685,-73.95410018003619,"(40.737398290039685, -73.95410018003618)"
21662619,10/14/2011 02:47:00 PM,10/15/2011 12:00:00 PM,DSNY,BCC - Brooklyn North,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,11222.0,114 BEADEL STREET,BEADEL STREET,VANDERVOORT AVENUE,PORTER AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,10/15/2011 12:00:00 PM,01 BROOKLYN,BROOKLYN,1001913.0,202346.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.722052110044935,-73.93627815478885,"(40.72205211004494, -73.93627815478884)"
21659843,10/14/2011 02:44:02 PM,10/26/2011 09:55:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,122 WEST STREET,WEST STREET,JAVA STREET,KENT STREET,,,ADDRESS,BROOKLYN,,,Closed,,10/26/2011 09:55:00 AM,Unspecified BROOKLYN,BROOKLYN,995489.0,205616.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73103795743542,-73.95944820498167,"(40.73103795743542, -73.95944820498167)"
21659841,10/14/2011 02:02:49 PM,10/20/2011 05:10:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,240 RICHARDSON STREET,RICHARDSON STREET,KINGSLAND AVENUE,MONITOR STREET,,,ADDRESS,BROOKLYN,,,Closed,,10/20/2011 05:10:00 PM,Unspecified BROOKLYN,BROOKLYN,1000495.0,201276.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7191179362795,-73.94139637724307,"(40.7191179362795, -73.94139637724307)"
21655136,10/14/2011 02:00:52 PM,10/19/2011 11:20:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,36 DRIGGS AVENUE,DRIGGS AVENUE,MORGAN AVENUE,SUTTON STREET,,,ADDRESS,BROOKLYN,,,Closed,,10/19/2011 11:20:00 AM,Unspecified BROOKLYN,BROOKLYN,1000829.0,202864.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72347599236146,-73.94018756541229,"(40.72347599236146, -73.9401875654123)"
21660292,10/14/2011 01:40:00 PM,10/25/2011 12:00:00 PM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11222.0,,,,,BEADEL STREET,MORGAN AVENUE,INTERSECTION,BROOKLYN,,,Closed,,10/25/2011 12:00:00 PM,01 BROOKLYN,BROOKLYN,1001317.0,202146.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72150432841481,-73.93842881803413,"(40.72150432841483, -73.93842881803413)"
21659104,10/14/2011 01:40:00 PM,10/15/2011 12:00:00 PM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11222.0,,,,,NORTH HENRY STREET,RICHARDSON STREET,INTERSECTION,BROOKLYN,,DSNY Garage,Closed,,10/15/2011 12:00:00 PM,01 BROOKLYN,BROOKLYN,1000197.0,201241.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71902241191072,-73.942471490913,"(40.71902241191073, -73.942471490913)"
21661512,10/14/2011 01:30:45 PM,10/21/2011 12:53:25 PM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,11222.0,680 MANHATTAN AVENUE,MANHATTAN AVENUE,BEDFORD AVENUE,NORMAN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,10/24/2011 01:30:45 PM,10/21/2011 12:53:25 PM,01 BROOKLYN,BROOKLYN,997707.0,203398.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72494699286633,-73.95144980533387,"(40.72494699286633, -73.95144980533387)"
21661509,10/14/2011 01:30:29 PM,10/24/2011 02:44:15 PM,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11222.0,78 KINGSLAND AVENUE,KINGSLAND AVENUE,FROST STREET,RICHARDSON STREET,,,ADDRESS,BROOKLYN,,,Closed,10/24/2011 01:30:29 PM,10/24/2011 02:44:15 PM,01 BROOKLYN,BROOKLYN,1000745.0,201145.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7187579102648,-73.94049482684927,"(40.7187579102648, -73.94049482684926)"
21655845,10/14/2011 10:22:46 AM,10/27/2011 12:25:46 PM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,11222.0,92 APOLLO STREET,APOLLO STREET,NASSAU AVENUE,BRIDGEWATER STREET,,,ADDRESS,BROOKLYN,,,Closed,10/24/2011 10:22:46 AM,10/27/2011 12:25:46 PM,01 BROOKLYN,BROOKLYN,1001419.0,204218.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7271912671741,-73.93805555538941,"(40.7271912671741, -73.9380555553894)"
21662153,10/14/2011 08:20:55 AM,10/19/2011 11:13:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,1 APOLLO STREET,APOLLO STREET,BQE WB EXIT   34,NASSAU AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,10/19/2011 11:13:00 AM,Unspecified BROOKLYN,BROOKLYN,1001516.0,203260.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72456160188844,-73.93770804479443,"(40.72456160188844, -73.93770804479443)"
21655129,10/13/2011 11:04:39 PM,10/19/2011 10:35:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0, SUTTON STREET,SUTTON STREET,NASSAU AVENUE,NORMAN AVENUE,,,BLOCKFACE,BROOKLYN,,,Closed,,10/19/2011 10:35:00 AM,Unspecified BROOKLYN,BROOKLYN,1000633.0,204113.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72690455847812,-73.94089163828149,"(40.72690455847812, -73.94089163828149)"
21647627,10/13/2011 06:30:44 PM,10/27/2011 02:36:53 PM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,11222.0,,,,,ECKFORD STREET,MANHATTAN AVENUE,INTERSECTION,BROOKLYN,,,Closed,01/11/2012 06:30:44 PM,10/27/2011 02:36:53 PM,01 BROOKLYN,BROOKLYN,998721.0,201723.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72034792312103,-73.94779509616274,"(40.72034792312102, -73.94779509616274)"
21652318,10/13/2011 06:30:38 PM,10/26/2011 01:44:40 PM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,11222.0,,,,,DRIGGS AVENUE,MONITOR STREET,INTERSECTION,BROOKLYN,,,Closed,10/23/2011 06:30:38 PM,10/26/2011 01:44:41 PM,01 BROOKLYN,BROOKLYN,1000265.0,202790.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72327391936637,-73.94222249650207,"(40.72327391936637, -73.94222249650207)"
21640693,10/13/2011 06:30:36 PM,10/27/2011 08:44:06 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,11222.0, NASSAU AVENUE,NASSAU AVENUE,KINGSLAND AVENUE,SUTTON STREET,,,BLOCKFACE,BROOKLYN,,,Closed,10/23/2011 06:30:36 PM,10/27/2011 08:44:06 AM,01 BROOKLYN,BROOKLYN,1000544.0,203756.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72592484493232,-73.94121360641442,"(40.72592484493232, -73.94121360641442)"
21635960,10/13/2011 06:30:34 PM,10/21/2011 02:32:42 PM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,11222.0,673 MEEKER AVENUE,MEEKER AVENUE,KINGSLAND AVENUE,SUTTON STREET,,,ADDRESS,BROOKLYN,,,Closed,01/11/2012 06:30:34 PM,10/21/2011 02:32:43 PM,01 BROOKLYN,BROOKLYN,1000763.0,202605.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72276522366106,-73.94042631050952,"(40.72276522366106, -73.94042631050951)"
21650744,10/13/2011 02:54:16 PM,10/27/2011 02:25:14 PM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,11222.0,187 MCGUINNESS BOULEVARD,MCGUINNESS BOULEVARD,MESEROLE AVENUE,CALYER STREET,,,ADDRESS,BROOKLYN,,,Closed,01/11/2012 02:54:16 PM,10/27/2011 02:25:14 PM,01 BROOKLYN,BROOKLYN,997977.0,204745.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.728643764544884,-73.95047295128023,"(40.728643764544884, -73.95047295128023)"
21649756,10/13/2011 02:49:58 PM,10/19/2011 10:22:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,,,CALYER STREET,MC GUINNESS BOULEVARD,CALYER STREET,MC GUINNESS BOULEVARD,INTERSECTION,BROOKLYN,,,Closed,,10/19/2011 10:22:00 AM,Unspecified BROOKLYN,BROOKLYN,997925.0,204873.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.728995173780405,-73.95066030723899,"(40.728995173780405, -73.95066030723899)"
21652271,10/13/2011 02:02:43 PM,10/17/2011 02:50:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,,,LOMBARDY STREET,PORTER AVENUE,LOMBARDY STREET,PORTER AVENUE,INTERSECTION,BROOKLYN,,,Closed,,10/17/2011 02:50:00 PM,Unspecified BROOKLYN,BROOKLYN,1002104.0,202688.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.722990433668855,-73.93558818746973,"(40.722990433668855, -73.93558818746973)"
21649752,10/13/2011 02:02:38 PM,10/17/2011 09:46:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,777 MEEKER AVENUE,MEEKER AVENUE,BQE WB EXIT   34,HAUSMAN STREET,,,ADDRESS,BROOKLYN,,,Closed,,10/17/2011 09:46:00 AM,Unspecified BROOKLYN,BROOKLYN,1001495.0,203130.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72420482446797,-73.93778414129527,"(40.72420482446797, -73.93778414129527)"
21645052,10/13/2011 02:02:26 PM,10/17/2011 09:35:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,68 VAN DAM STREET,VAN DAM STREET,BRIDGEWATER STREET,NASSAU AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,10/17/2011 09:35:00 AM,Unspecified BROOKLYN,BROOKLYN,1001674.0,204216.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.727185279043226,-73.93713554029927,"(40.727185279043226, -73.93713554029927)"
21652270,10/13/2011 02:02:21 PM,10/17/2011 09:21:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,16 BRIDGEWATER STREET,BRIDGEWATER STREET,MEEKER AVENUE,VARICK STREET,,,ADDRESS,BROOKLYN,,,Closed,,10/17/2011 09:21:00 AM,Unspecified BROOKLYN,BROOKLYN,1002280.0,204188.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7271072114364,-73.93494921444649,"(40.7271072114364, -73.9349492144465)"
21652065,10/13/2011 02:01:30 PM,10/17/2011 09:05:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,,,MC GUINNESS BOULEVARD,MESEROLE AVENUE,MC GUINNESS BOULEVARD,MESEROLE AVENUE,INTERSECTION,BROOKLYN,,,Closed,,10/17/2011 09:05:00 AM,Unspecified BROOKLYN,BROOKLYN,998088.0,204497.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.727962892206286,-73.9500729730945,"(40.72796289220628, -73.95007297309452)"
21652064,10/13/2011 02:01:23 PM,10/17/2011 08:50:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11222.0,,,MESEROLE AVENUE,RUSSELL STREET,MESEROLE AVENUE,RUSSELL STREET,INTERSECTION,BROOKLYN,,,Closed,,10/17/2011 08:50:00 AM,Unspecified BROOKLYN,BROOKLYN,999461.0,205003.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72934948393139,-73.94511809386533,"(40.72934948393139, -73.94511809386533)"
